recode_id,PUBCHEM_SUBSTANCE_URL,LIPID_MAPS_CMPD_URL,LM_ID,COMMON_NAME,CATEGORY,MAIN_CLASS,SUB_CLASS,CHEBI_ID,INCHI_KEY,INCHI,STATUS,SYSTEMATIC_NAME,SYNONYMS,EXACT_MASS,FORMULA,LIPIDBANK_ID,PUBCHEM_SID,PUBCHEM_CID,KEGG_ID,HMDBID
LMST03020283,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715208,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020283,LMST03020283,"1alpha,25-dihydroxy-24a-homo-22-oxavitamin D3 / 1alpha,25-dihydroxy-24a-homo-22-oxacholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,SXHIRHLCQJAJIA-MWQBTWHKSA-N,"InChI=1S/C27H44O4/c1-18-21(16-22(28)17-25(18)29)10-9-20-8-6-14-27(5)23(11-12-24(20)27)19(2)31-15-7-13-26(3,4)30/h9-10,19,22-25,28-30H,1,6-8,11-17H2,2-5H3/b20-9+,21-10-/t19-,22+,23+,24-,25-,27+/m0/s1",Active,"(5Z,7E)-(1S,3R)-24a-homo-22-oxa-9,10-seco-5,7,10(19)-cholestatriene-1,3,25-triol",,432.323961,C27H44O4,VVD0310,14715208,9547446,,
LMST03020284,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715209,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020284,LMST03020284,"1alpha,25-dihydroxy-24a-homo-22-oxa-20-epivitamin D3 / 1alpha,25-dihydroxy-24a-homo-22-oxa-20-epicholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,SXHIRHLCQJAJIA-DUVANUTGSA-N,"InChI=1S/C27H44O4/c1-18-21(16-22(28)17-25(18)29)10-9-20-8-6-14-27(5)23(11-12-24(20)27)19(2)31-15-7-13-26(3,4)30/h9-10,19,22-25,28-30H,1,6-8,11-17H2,2-5H3/b20-9+,21-10-/t19-,22-,23-,24+,25+,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,20R)-24a-homo-22-oxa-9,10-seco-5,7,10(19)-cholestatrien-1,3,25-triol",,432.323961,C27H44O4,VVD0311,14715209,9547447,,
LMST03020285,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715210,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020285,LMST03020285,"1alpha,25-dihydroxy-10,19-methano-23-oxavitamin D3 / 1alpha,25-dihydroxy-10,19-methano-23-oxacholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,LOSKYZGBNAKNFL-VJBDWGOASA-N,"InChI=1S/C27H44O4/c1-18(16-31-17-25(2,3)30)22-9-10-23-19(6-5-11-26(22,23)4)7-8-20-14-21(28)15-24(29)27(20)12-13-27/h7-8,18,21-24,28-30H,5-6,9-17H2,1-4H3/b19-7+,20-8-/t18-,21-,22-,23+,24+,26-/m1/s1",Active,"(5Z,7E)-(1S,3R)-10,19-methano-23-oxa-9,10-seco-5,7-cholestadiene-1,3,25-triol",,432.323961,C27H44O4,VVD0312,14715210,9547448,,
LMST03020286,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715211,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020286,LMST03020286,"1alpha,2,25-trihydroxyvitamin D3 / 1alpha,2,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,JGIYYEHLYUOKSD-YEVQUPORSA-N,"InChI=1S/C27H44O4/c1-17(8-6-14-26(3,4)31)21-12-13-22-19(9-7-15-27(21,22)5)10-11-20-16-23(28)25(30)24(29)18(20)2/h10-11,17,21-25,28-31H,2,6-9,12-16H2,1,3-5H3/b19-10+,20-11-/t17-,21-,22+,23-,24?,25?,27-/m1/s1",Active,"(5Z,7E)-(1,2,3R)-9,10-seco-5,7,10(19)-cholestatriene-1,2,3,25-tetrol",,432.323961,C27H44O4,VVD0313,14715211,9547449,,
LMST03020287,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850839,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020287,LMST03020287,"1alpha,11alpha,25-trihydroxyvitamin D3 / 1alpha,11alpha,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,UZTZPZGEOANDJC-LJMJVLGYSA-N,"InChI=1S/C27H44O4/c1-17(7-6-12-26(3,4)31)23-10-11-24-20(14-22(29)16-27(23,24)5)9-8-19-13-21(28)15-25(30)18(19)2/h8-9,17,21-25,28-31H,2,6-7,10-16H2,1,3-5H3/b19-8-,20-9+/t17-,21-,22+,23-,24+,25+,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,11S)-9,10-seco-5,7,10(19)-cholestatriene-1,3,11,25-tetrol",,432.323961,C27H44O4,VVD0314,7850839,5283751,,
LMST03020288,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850840,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020288,LMST03020288,"1alpha,11beta,25-trihydroxyvitamin D3 / 1alpha,11beta,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,UZTZPZGEOANDJC-ZNVKRCHZSA-N,"InChI=1S/C27H44O4/c1-17(7-6-12-26(3,4)31)23-10-11-24-20(14-22(29)16-27(23,24)5)9-8-19-13-21(28)15-25(30)18(19)2/h8-9,17,21-25,28-31H,2,6-7,10-16H2,1,3-5H3/b19-8-,20-9+/t17-,21-,22-,23-,24+,25+,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,11R)-9,10-seco-5,7,10(19)-cholestatriene-1,3,11,25-tetrol",,432.323961,C27H44O4,VVD0315,7850840,5283752,,
LMST03020289,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850841,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020289,LMST03020289,"1alpha,18,25-trihydroxyvitamin D3 / 1alpha,18,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,ZJTNZJXJGKCJEG-ALXHSOSYSA-N,"InChI=1S/C27H44O4/c1-18(7-5-13-26(3,4)31)23-11-12-24-20(8-6-14-27(23,24)17-28)9-10-21-15-22(29)16-25(30)19(21)2/h9-10,18,22-25,28-31H,2,5-8,11-17H2,1,3-4H3/b20-9+,21-10-/t18-,22-,23-,24+,25+,27+/m1/s1",Active,"(5Z,7E)-(1S,3R)-9,10-seco-5,7,10(19)-cholestatriene-1,3,18,25-tetrol",,432.323961,C27H44O4,VVD0316,7850841,5283753,,
LMST03020290,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850842,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020290,LMST03020290,"(20S)-1alpha,20,25-trihydroxyvitamin D3 / (20S)-1alpha,20,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,XIVGHFZETSYMIB-DACLUIDISA-N,"InChI=1S/C27H44O4/c1-18-20(16-21(28)17-23(18)29)10-9-19-8-6-14-26(4)22(19)11-12-24(26)27(5,31)15-7-13-25(2,3)30/h9-10,21-24,28-31H,1,6-8,11-17H2,2-5H3/b19-9+,20-10-/t21-,22+,23+,24+,26+,27+/m1/s1",Active,"(5Z,7E)-(1S,3R,20S)-9,10-seco-5,7,10(19)-cholestatriene-1,3,20,25-tetrol",,432.323961,C27H44O4,VVD0317,7850842,5283754,,
LMST03020291,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850843,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020291,LMST03020291,"(22R)-1alpha,22,25-trihydroxy-20-epivitamin D3 / (22R)-1alpha,22,25-trihydroxy-20-epicholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,MIKXPDZBDRLVDI-WREGPAIFSA-N,"InChI=1S/C27H44O4/c1-17-20(15-21(28)16-25(17)30)9-8-19-7-6-13-27(5)22(10-11-23(19)27)18(2)24(29)12-14-26(3,4)31/h8-9,18,21-25,28-31H,1,6-7,10-16H2,2-5H3/b19-8+,20-9-/t18-,21-,22-,23+,24-,25+,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,20R,22R)-9,10-seco-5,7,10(19)-cholestatriene-1,3,22,25-tetrol",,432.323961,C27H44O4,VVD0318,7850843,5283755,,
LMST03020292,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715212,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020292,LMST03020292,"(23S)-1alpha,23,25-trihydroxyvitamin D3 / (23S)-1alpha,23,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,NHRGJVVEKNHIIE-KWJCNBFNSA-N,"InChI=1S/C27H44O4/c1-17(13-22(29)16-26(3,4)31)23-10-11-24-19(7-6-12-27(23,24)5)8-9-20-14-21(28)15-25(30)18(20)2/h8-9,17,21-25,28-31H,2,6-7,10-16H2,1,3-5H3/b19-8+,20-9-/t17-,21-,22+,23-,24+,25+,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,23S)-9,10-seco-5,7,10( 19)-cholestatriene-1,3,23,25-tetrol",,432.323961,C27H44O4,VVD0319,14715212,9547450,,
LMST03020294,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850844,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020294,LMST03020294,"(24S)-1alpha,24,25-trihydroxyvitamin D3 / (24S)-1alpha,24,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,WFZKUWGUJVKMHC-NABJBPAWSA-N,"InChI=1S/C27H44O4/c1-17(8-13-25(30)26(3,4)31)22-11-12-23-19(7-6-14-27(22,23)5)9-10-20-15-21(28)16-24(29)18(20)2/h9-10,17,21-25,28-31H,2,6-8,11-16H2,1,3-5H3/b19-9+,20-10-/t17-,21-,22-,23+,24+,25+,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,24S)-9,10-seco-5,7,10(19)-cholestatriene-1,3,24,25-tetrol",,432.323961,C27H44O4,VVD0321,7850844,5283756,,
LMST03020295,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850845,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020295,LMST03020295,"(5E)-(25R)-1alpha,25,26-trihydroxyvitamin D3 / (5E)-(25R)-1alpha,25,26-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,LUMQIGNPUDCMLN-DZTSVEAESA-N,"InChI=1S/C27H44O4/c1-18(7-5-13-26(3,31)17-28)23-11-12-24-20(8-6-14-27(23,24)4)9-10-21-15-22(29)16-25(30)19(21)2/h9-10,18,22-25,28-31H,2,5-8,11-17H2,1,3-4H3/b20-9+,21-10+/t18-,22-,23-,24+,25+,26-,27-/m1/s1",Active,"(5E,7E)-(1S,3R,25R)-9,10-seco-5,7,10(19)-cholestatriene-1,3,25,26-tetrol",,432.323961,C27H44O4,VVD0322,7850845,5283757,,
LMST03020296,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850846,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020296,LMST03020296,"(25S)-1alpha,25,26-trihydroxyvitamin D3 / (25S)-1alpha,25S,26-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,LUMQIGNPUDCMLN-SEZLTJOTSA-N,"InChI=1S/C27H44O4/c1-18(7-5-13-26(3,31)17-28)23-11-12-24-20(8-6-14-27(23,24)4)9-10-21-15-22(29)16-25(30)19(21)2/h9-10,18,22-25,28-31H,2,5-8,11-17H2,1,3-4H3/b20-9+,21-10-/t18-,22-,23-,24+,25+,26+,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,25S)-9,10-seco-5,7,10(19)-cholestatriene-1,3,25,26-tetrol",,432.323961,C27H44O4,VVD0323,7850846,5283758,,
LMST03020297,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850847,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020297,LMST03020297,"22,24,25-trihydroxyvitamin D3 / 22,24,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,QGISRJAACUKIGH-IMNGKQGYSA-N,"InChI=1S/C27H44O4/c1-17-8-11-21(28)15-20(17)10-9-19-7-6-14-27(5)22(12-13-23(19)27)18(2)24(29)16-25(30)26(3,4)31/h9-10,18,21-25,28-31H,1,6-8,11-16H2,2-5H3/b19-9+,20-10-/t18-,21-,22+,23-,24?,25?,27+/m0/s1",Active,"(5Z,7E)-(3S)-9,10-seco-5,7,10(19)-cholestatriene-3,22,24,25-tetrol",,432.323961,C27H44O4,VVD0324,7850847,5283759,,
LMST03020298,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850848,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020298,LMST03020298,"(23S)-23,24,25-trihydroxyvitamin D3 / (23S)-23,24,25-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,HNYDOPFRXKGAFR-KQOKQZFRSA-N,"InChI=1S/C27H44O4/c1-17-8-11-21(28)16-20(17)10-9-19-7-6-14-27(5)22(12-13-23(19)27)18(2)15-24(29)25(30)26(3,4)31/h9-10,18,21-25,28-31H,1,6-8,11-16H2,2-5H3/b19-9+,20-10-/t18-,21+,22-,23+,24+,25?,27-/m1/s1",Active,"(5Z,7E)-(3S,23S)-9,10-seco-5,7,10(19)-cholestatriene-3,23,24,25-tetrol",,432.323961,C27H44O4,VVD0325,7850848,5283760,,
LMST03020299,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850849,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020299,LMST03020299,"(23S,25R)-23,25,26-trihydroxyvitamin D3 / (23S,25R)-23,25,26-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],47834,GDIBDBUYVICGLY-CLKUJDLHSA-N,"InChI=1S/C27H44O4/c1-18-7-10-22(29)15-21(18)9-8-20-6-5-13-27(4)24(11-12-25(20)27)19(2)14-23(30)16-26(3,31)17-28/h8-9,19,22-25,28-31H,1,5-7,10-17H2,2-4H3/b20-8+,21-9-/t19-,22+,23+,24-,25+,26-,27-/m1/s1",Active,"(5Z,7E)-(3S,23S,25R)-9,10-seco-5,7,10(19)-cholestatriene-3,23,25,26-tetrol",,432.323961,C27H44O4,VVD0326,7850849,5283761,,
LMST03020300,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850850,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020300,LMST03020300,"24,25,26-trihydroxyvitamin D3 / 24,25,26-trihydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,KUIHAHXZFFZCMZ-QJCCVWJUSA-N,"InChI=1S/C27H44O4/c1-18-7-11-22(29)16-21(18)10-9-20-6-5-15-26(3)23(12-13-24(20)26)19(2)8-14-25(30)27(4,31)17-28/h9-10,19,22-25,28-31H,1,5-8,11-17H2,2-4H3/b20-9+,21-10-/t19-,22+,23-,24+,25?,26-,27?/m1/s1",Active,"(5Z,7E)-(3S)-9,10-seco-5,7,10(19)-cholestatriene-3,24,25,26-tetrol",,432.323961,C27H44O4,VVD0327,7850850,5283762,,
LMST03020301,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715213,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020301,LMST03020301,"(24R)-6,19-epidioxy-1alpha,24-dihydroxy-6,19-dihydrovitamin D3 / (24R)-6,19-epidioxy-1alpha,24-di hydroxy-6,19-dihydrocholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,DKYWDJRYWSGSCA-HDINTAEKSA-N,"InChI=1S/C27H44O5/c1-16(2)10-19(28)11-17(3)23-7-8-24-18(6-5-9-27(23,24)4)12-26-21-13-20(29)14-25(30)22(21)15-31-32-26/h12,16-17,19-20,23-26,28-30H,5-11,13-15H2,1-4H3/b18-12+/t17-,19-,20-,23-,24+,25+,26?,27-/m1/s1",Active,"(7E)-(1S,3R,24R)-6,19-epidioxy-9,10-seco-5(10),7-cholestadiene-1,3,24-triol",,448.318876,C27H44O5,VVD0328,14715213,9547451,,
LMST03020302,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715214,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020302,LMST03020302,"(6R)-6,19-epidioxy-1alpha,25-dihydroxy-6,19-dihydrovitamin D3 / (6R)-6,19-epidioxy-1alpha,25-dihydroxy-6,19-dihydrocholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,JIYDMMUJCNTFKM-SRQHBZITSA-N,"InChI=1S/C27H44O5/c1-17(7-5-11-26(2,3)30)22-9-10-23-18(8-6-12-27(22,23)4)13-25-20-14-19(28)15-24(29)21(20)16-31-32-25/h13,17,19,22-25,28-30H,5-12,14-16H2,1-4H3/b18-13+/t17-,19-,22-,23+,24+,25?,27-/m1/s1",Active,"(7E)-(1S,3R)-6,19-epidioxy-9,10-seco-5(10),7-cholestadiene-1,3,25-triol",,448.318876,C27H44O5,VVD0329,14715214,9547452,,
LMST03020303,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715215,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020303,LMST03020303,"(6R)-1alpha,25-dihydroxyvitamin D3 6,19-sulfur dioxide adduct / (6R)-1alpha,25-dihydroxycholecalciferol 6,19-sulfur dioxide adduct",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,BFYSIYCQJUMTBY-RGMWDDHCSA-N,"InChI=1S/C27H44O5S/c1-17(7-5-11-26(2,3)30)22-9-10-23-18(8-6-12-27(22,23)4)13-25-20-14-19(28)15-24(29)21(20)16-33(25,31)32/h13,17,19,22-25,28-30H,5-12,14-16H2,1-4H3/b18-13+/t17-,19-,22-,23+,24+,25-,27-/m1/s1",Active,"(7E)-(1S,3R,6R)-6,19-epithio-9,10-seco-5(10),7-cholestadiene-1,3,25-triol S,S-dioxide",,480.290948,C27H44O5S,VVD0330,14715215,9547453,,
LMST03020304,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715216,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020304,LMST03020304,"(6S)-1alpha,25-dihydroxyvitamin D3 6,19-sulfur dioxide adduct / (6S)-1alpha,25-dihydroxycholecalciferol 6,19-sulfur dioxide adduct",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,BFYSIYCQJUMTBY-NEJHMDFESA-N,"InChI=1S/C27H44O5S/c1-17(7-5-11-26(2,3)30)22-9-10-23-18(8-6-12-27(22,23)4)13-25-20-14-19(28)15-24(29)21(20)16-33(25,31)32/h13,17,19,22-25,28-30H,5-12,14-16H2,1-4H3/b18-13+/t17-,19-,22-,23+,24+,25+,27-/m1/s1",Active,"(7E)-(1S,3R,6S)-6,19-epithio-9,10-seco-5(10),7-cholestadiene-1,3,25-triol S,S-dioxide",,480.290948,C27H44O5S,VVD0331,14715216,9547454,,
LMST03020305,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715217,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020305,LMST03020305,"(6RS,24R)-24,25-dihydroxyvitamin D3 6,19-sulfur dioxide adduct / (6RS,24R)-24,25-dihydroxycholecalciferol 6,19-sulfur dioxide adduct",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,RIOFNTIVOWMLCP-MKAOUQHCSA-N,"InChI=1S/C27H44O5S/c1-17(7-12-25(29)26(2,3)30)22-10-11-23-18(6-5-13-27(22,23)4)14-24-21-15-20(28)9-8-19(21)16-33(24,31)32/h14,17,20,22-25,28-30H,5-13,15-16H2,1-4H3/b18-14+/t17-,20+,22-,23+,24?,25-,27-/m1/s1",Active,"(7E)-(3S,6RS,24R)-6,19-epithio-9,10-seco-5(10),7-cholestadiene-3,24,25-triol S,S-dioxide",,480.290948,C27H44O5S,VVD0332,14715217,9547455,,
LMST03020306,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850851,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020306,LMST03020306,"(23S,25R)-1alpha,23,25,26-tetrahydroxyvitamin D3 / (23S,25R)-1alpha,23,25,26-tetrahydroxycholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,QDZSTMXTBPCCGE-CJJVECAQSA-N,"InChI=1S/C27H44O5/c1-17(12-22(30)15-26(3,32)16-28)23-9-10-24-19(6-5-11-27(23,24)4)7-8-20-13-21(29)14-25(31)18(20)2/h7-8,17,21-25,28-32H,2,5-6,9-16H2,1,3-4H3/b19-7+,20-8-/t17-,21-,22+,23-,24+,25+,26-,27-/m1/s1",Active,"(5Z,7E)-(1S,3R,23S,25R)-9,10-seco-5,7,10(19)-cholestatriene-1,3,23,25,26-pentol",,448.318876,C27H44O5,VVD0333,7850851,5283763,,
LMST03020307,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715218,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020307,LMST03020307,"dihydrotachysterol3 / (5E)-(10S)-10,19-dihydrovitamin D3 / (5E)-(10S)-10,19-dihydrocholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,LAEKPCQYMVJVAK-PBWGLAFFSA-N,"InChI=1S/C27H46O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12-13,19-21,24-26,28H,6-11,14-18H2,1-5H3/b22-12+,23-13+/t20-,21+,24-,25+,26-,27+/m0/s1",Active,"(5E,7E)-(3S,10S)-9,10-seco-5,7-cholestatrien-3-ol",,386.354866,C27H46O,VVD0334,14715218,9547456,,
LMST03020308,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7850852,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020308,LMST03020308,"toxisterol3 R1 / 6,19-dihydrovitamin D3 / 6,19-dihydrocholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,FYVXLKBEXSTYTK-HONSXLCOSA-N,"InChI=1S/C27H46O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12,19,21,24-26,28H,6-11,13-18H2,1-5H3/b22-12+/t21-,24+,25-,26+,27-/m1/s1",Active,"(7E)-(3S)-9,10-seco-5(10),7-cholestadien-3-ol",,386.354866,C27H46O,VVD0335,7850852,5283764,,
LMST03020309,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715219,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020309,LMST03020309,"1-methyl-1,25-dihydroxy-4-nor-2,3-secovitamin D3 / 1-methyl-1,25-dihydroxy-4-nor-2,3-secocholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,LLNHTUSARYKCRM-OCKWTXSCSA-N,"InChI=1S/C27H46O3/c1-19(10-8-16-25(3,4)29)23-14-15-24-21(11-9-17-27(23,24)7)12-13-22(18-28)20(2)26(5,6)30/h12-13,19,23-24,28-30H,2,8-11,14-18H2,1,3-7H3/b21-12+,22-13-/t19-,23-,24+,27-/m1/s1",Active,"(5E,7E)-1-methyl-A-nor-(2,3)-(9,10)-diseco-5,7,10(19)-cholestatriene-1,3,25-triol",,418.344696,C27H46O3,VVD0336,14715219,9547457,,
LMST03020310,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715220,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020310,LMST03020310,"1alpha-hydroxy-22-(3-hydroxyphenyl)-23,24,25,26,27-pentanorvitamin D3 / 1alpha-hydroxy-22-(3-hydroxyphenyl)-23,24,25,26,27-pentanorcholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,PESFUVNNLNFQLS-GXYCSZSFSA-N,"InChI=1S/C28H38O3/c1-18(14-20-6-4-8-23(29)15-20)25-11-12-26-21(7-5-13-28(25,26)3)9-10-22-16-24(30)17-27(31)19(22)2/h4,6,8-10,15,18,24-27,29-31H,2,5,7,11-14,16-17H2,1,3H3/b21-9+,22-10-/t18-,24-,25-,26+,27+,28-/m1/s1",Active,"(5Z,7E)-(1S,3R)-22-(3-hydroxyphenyl)-23,24-dinor-9,10-seco-5,7,10(19)-cholatriene-1,3-diol",,422.282096,C28H38O3,VVD0341,14715220,9547458,,
LMST03020311,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715221,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020311,LMST03020311,"1alpha-hydroxy-22-(4-hydroxyphenyl)-23,24,25,26,27-pentanorvitamin D3 / 1alpha-hydroxy-22-(4-hydroxyphenyl)-23,24,25,26,27-pentanorcholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,RYGBSZRPQTUWLJ-IOFFJAQLSA-N,"InChI=1S/C28H38O3/c1-18(15-20-6-10-23(29)11-7-20)25-12-13-26-21(5-4-14-28(25,26)3)8-9-22-16-24(30)17-27(31)19(22)2/h6-11,18,24-27,29-31H,2,4-5,12-17H2,1,3H3/b21-8+,22-9-/t18-,24-,25-,26+,27+,28-/m1/s1",Active,"(5Z,7E)-(1S,3R)-22-(4-hydroxyphenyl)-23,24-dinor-9,10-seco-5,7,10(19)-cholatriene-1,3-diol",,422.282096,C28H38O3,VVD0342,14715221,9547459,,
LMST03020312,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14715222,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST03020312,LMST03020312,"(22E,24E,26E)-1alpha,26b-dihydroxy-22,23,24,25,26,26a-hexadehydro-26a,26b-dihomo-27-norvitamin D3 / (22E,24E,26E)-1alpha,26b-dihydroxy-22,23,24,25,26,26a-hexadehydro-26a,26b-dihomo-27-norcholecalciferol",Sterol Lipids [ST],Secosteroids [ST03],Vitamin D3 and derivatives [ST0302],,DHSBJCJEENJGKO-QDVNLBANSA-N,"InChI=1S/C28H40O3/c1-20(10-7-5-4-6-8-17-29)25-14-15-26-22(11-9-16-28(25,26)3)12-13-23-18-24(30)19-27(31)21(23)2/h4-8,10,12-13,20,24-27,29-31H,2,9,11,14-19H2,1,3H3/b5-4+,8-6+,10-7+,22-12+,23-13-/t20-,24-,25-,26+,27+,28-/m1/s1",Active,"(5Z,7E,22E,24E,26E)-(1S,3R)-26a,26b-dihomo-27-nor-9,10-seco-5,7,10(19),22,24,26(26a)-cholestahexaene-1,3,26b-triol",,424.297746,C28H40O3,VVD0343,14715222,9547460,,
